VentaID,Fecha,TiendaID,ProductoID,Cantidad,PrecioUnitario,MontoTotal,Descuento
V0046523,2023-11-18,T094,P0018,3,10262.6,30787.79,5.1
V0046524,2023-11-18,T005,P0038,1,15920.37,15920.37,28.5
V0046525,2023-11-18,T001,P0182,1,2443.13,2443.13,18.3
V0046526,2023-11-18,T077,P0015,1,16294.54,16294.54,7.1
V0046527,2023-11-18,T004,P0185,1,1125.82,1125.82,17.6
V0046528,2023-11-18,T051,P0031,1,4693.22,4693.22,6.1
V0046529,2023-11-18,T021,P0072,1,6470.72,6470.72,16.9
V0046530,2023-11-18,T023,P0049,1,14489.9,14489.9,22.5
V0046531,2023-11-18,T083,P0148,1,5170.29,5170.29,8.2
V0046532,2023-11-18,T044,P0085,1,28413.76,28413.76,14.4
V0046533,2023-11-18,T009,P0168,1,2004.03,2004.03,8.3
V0046534,2023-11-18,T013,P0140,1,5890.02,5890.02,8.4
V0046535,2023-11-18,T095,P0089,1,11335.49,11335.49,25.1
V0046536,2023-11-18,T053,P0013,1,6664.49,6664.49,29.5
V0046537,2023-11-18,T022,P0060,1,4052.61,4052.61,3.3
V0046538,2023-11-18,T060,P0097,1,7474.74,7474.74,16.7
V0046539,2023-11-18,T098,P0037,2,10194.92,20389.85,18.9
V0046540,2023-11-18,T071,P0038,1,17830.21,17830.21,19.9
V0046541,2023-11-18,T047,P0150,1,12385.92,12385.92,11.7
V0046542,2023-11-18,T071,P0184,1,1752.46,1752.46,6.8
V0046543,2023-11-18,T069,P0045,1,13943.85,13943.85,27.0
V0046544,2023-11-18,T020,P0040,1,20440.48,20440.48,5.0
V0046545,2023-11-18,T001,P0171,1,5176.94,5176.94,24.6
V0046546,2023-11-18,T095,P0175,1,2635.14,2635.14,8.5
V0046547,2023-11-18,T071,P0040,1,21031.5,21031.5,2.3
V0046548,2023-11-18,T016,P0014,1,12125.6,12125.6,22.8
V0046549,2023-11-18,T021,P0035,1,17674.29,17674.29,6.3
V0046550,2023-11-18,T085,P0005,1,3370.18,3370.18,6.0
V0046551,2023-11-18,T091,P0173,1,2752.14,2752.14,10.8
V0046552,2023-11-18,T084,P0138,1,11444.17,11444.17,4.8
V0046553,2023-11-18,T014,P0115,1,27123.98,27123.98,16.0
V0046554,2023-11-18,T056,P0144,1,3417.22,3417.22,8.8
V0046555,2023-11-18,T010,P0088,1,24625.56,24625.56,18.1
V0046556,2023-11-18,T067,P0126,1,3674.12,3674.12,27.0
V0046557,2023-11-18,T034,P0043,1,2563.63,2563.63,25.2
V0046558,2023-11-18,T005,P0160,1,5268.38,5268.38,12.9
V0046559,2023-11-18,T030,P0153,1,2749.13,2749.13,13.8
V0046560,2023-11-18,T004,P0186,1,1172.45,1172.45,12.1
V0046561,2023-11-18,T038,P0138,1,9752.97,9752.97,18.9
V0046562,2023-11-18,T062,P0166,1,3685.91,3685.91,25.7
V0046563,2023-11-18,T046,P0034,1,11495.81,11495.81,21.5
V0046564,2023-11-18,T031,P0101,1,28549.03,28549.03,10.4
V0046565,2023-11-18,T006,P0048,1,21028.01,21028.01,10.3
V0046566,2023-11-18,T059,P0027,1,13002.16,13002.16,0.7
V0046567,2023-11-18,T022,P0096,1,7221.24,7221.24,12.6
V0046568,2023-11-18,T054,P0050,1,10907.9,10907.9,2.7
V0046569,2023-11-18,T099,P0129,1,2495.16,2495.16,24.2
V0046570,2023-11-18,T002,P0032,2,12530.96,25061.91,25.4
V0046571,2023-11-18,T039,P0127,1,8108.72,8108.72,26.1
V0046572,2023-11-18,T004,P0101,1,30999.97,30999.97,2.7
V0046573,2023-11-18,T079,P0104,1,26564.48,26564.48,19.4
V0046574,2023-11-18,T059,P0045,1,16225.45,16225.45,15.1
V0046575,2023-11-18,T021,P0085,1,30107.99,30107.99,9.3
V0046576,2023-11-18,T065,P0190,1,2045.76,2045.76,29.5
V0046577,2023-11-18,T074,P0063,1,5257.36,5257.36,13.6
V0046578,2023-11-18,T034,P0149,1,5494.55,5494.55,28.3
V0046579,2023-11-18,T077,P0101,1,26526.58,26526.58,16.8
V0046580,2023-11-18,T045,P0157,3,5331.69,15995.07,6.9
V0046581,2023-11-18,T042,P0086,1,14809.85,14809.85,5.6
V0046582,2023-11-18,T050,P0003,1,4537.75,4537.75,7.6
V0046583,2023-11-18,T074,P0111,1,9708.73,9708.73,12.6
V0046584,2023-11-18,T026,P0034,1,11768.12,11768.12,19.6
V0046585,2023-11-18,T011,P0007,1,11921.94,11921.94,25.3
V0046586,2023-11-18,T100,P0027,1,9852.74,9852.74,24.8
V0046587,2023-11-18,T052,P0038,2,19136.53,38273.05,14.1
V0046588,2023-11-18,T050,P0129,1,3259.67,3259.67,1.0
V0046589,2023-11-18,T023,P0122,1,8150.31,8150.31,25.8
V0046590,2023-11-18,T040,P0183,2,2832.5,5665.0,4.8
V0046591,2023-11-18,T038,P0075,1,4769.8,4769.8,26.2
V0046592,2023-11-18,T045,P0048,1,23080.87,23080.87,1.5
V0046593,2023-11-18,T050,P0143,1,5983.43,5983.43,25.0
V0046594,2023-11-18,T019,P0138,1,11360.27,11360.27,5.5
V0046595,2023-11-18,T095,P0113,1,24079.23,24079.23,0.1
V0046596,2023-11-18,T037,P0102,1,10820.59,10820.59,11.1
V0046597,2023-11-18,T053,P0092,1,13009.16,13009.16,12.0
V0046598,2023-11-18,T090,P0132,1,6755.34,6755.34,13.3
V0046599,2023-11-18,T019,P0142,3,5570.92,16712.75,3.5
V0046600,2023-11-18,T031,P0164,1,2337.67,2337.67,16.2
V0046601,2023-11-18,T076,P0076,1,3353.85,3353.85,25.6
V0046602,2023-11-18,T098,P0102,1,12059.07,12059.07,0.9
V0046603,2023-11-18,T031,P0154,2,2987.95,5975.9,17.6
V0046604,2023-11-18,T001,P0040,1,20512.92,20512.92,4.7
V0046605,2023-11-18,T099,P0165,1,4570.35,4570.35,29.9
V0046606,2023-11-18,T069,P0107,1,16179.19,16179.19,7.2
V0046607,2023-11-18,T095,P0110,1,18199.07,18199.07,16.3
V0046608,2023-11-18,T068,P0164,1,2288.18,2288.18,18.0
V0046609,2023-11-18,T095,P0024,2,20668.4,41336.8,0.2
V0046610,2023-11-18,T076,P0044,1,3768.11,3768.11,11.8
V0046611,2023-11-18,T017,P0061,2,3288.2,6576.4,24.1
V0046612,2023-11-18,T097,P0014,1,12367.99,12367.99,21.2
V0046613,2023-11-18,T041,P0001,1,17206.71,17206.71,10.9
V0046614,2023-11-18,T018,P0108,1,23974.77,23974.77,7.1
V0046615,2023-11-18,T074,P0121,2,9849.79,19699.57,13.3
V0046616,2023-11-18,T076,P0010,1,8916.61,8916.61,21.5
V0046617,2023-11-18,T006,P0172,1,4982.19,4982.19,27.8
V0046618,2023-11-18,T022,P0100,1,25354.9,25354.9,4.0
V0046619,2023-11-18,T090,P0001,1,14745.72,14745.72,23.7
V0046620,2023-11-18,T016,P0132,1,5952.13,5952.13,23.6
V0046621,2023-11-18,T099,P0044,1,3744.19,3744.19,12.4
V0046622,2023-11-18,T064,P0014,1,14845.36,14845.36,5.5
V0046623,2023-11-18,T054,P0046,1,4774.15,4774.15,18.0
V0046624,2023-11-18,T098,P0007,2,12352.69,24705.38,22.6
V0046625,2023-11-18,T055,P0160,1,5395.35,5395.35,10.8
V0046626,2023-11-18,T090,P0030,1,6561.84,6561.84,16.1
V0046627,2023-11-18,T003,P0167,1,4852.59,4852.59,15.0
V0046628,2023-11-18,T062,P0184,1,1338.07,1338.07,28.8
V0046629,2023-11-18,T091,P0150,1,11448.48,11448.48,18.4
V0046630,2023-11-18,T094,P0165,1,5266.55,5266.55,19.2
V0046631,2023-11-18,T045,P0142,1,4344.73,4344.73,24.8
V0046632,2023-11-18,T033,P0147,1,9814.94,9814.94,25.9
V0046633,2023-11-18,T043,P0184,2,1562.77,3125.53,16.9
V0046634,2023-11-18,T079,P0051,1,7880.03,7880.03,6.8
V0046635,2023-11-18,T045,P0174,1,1445.69,1445.69,14.3
V0046636,2023-11-18,T006,P0097,1,6352.66,6352.66,29.2
V0046637,2023-11-18,T048,P0105,1,9399.79,9399.79,23.6
V0046638,2023-11-18,T043,P0190,2,2142.3,4284.6,26.2
V0046639,2023-11-18,T019,P0154,3,2932.89,8798.68,19.1
V0046640,2023-11-18,T071,P0016,1,17495.57,17495.57,20.7
V0046641,2023-11-18,T072,P0126,1,4904.51,4904.51,2.6
V0046642,2023-11-18,T059,P0002,1,13655.88,13655.88,28.9
V0046643,2023-11-18,T068,P0129,1,2575.8,2575.8,21.8
V0046644,2023-11-18,T008,P0112,1,33254.49,33254.49,2.2
V0046645,2023-11-18,T072,P0029,1,11220.17,11220.17,29.3
V0046646,2023-11-18,T082,P0156,1,5175.62,5175.62,18.7
V0046647,2023-11-18,T079,P0105,1,12248.48,12248.48,0.4
V0046648,2023-11-18,T006,P0046,2,4587.91,9175.83,21.2
V0046649,2023-11-18,T056,P0125,1,6998.47,6998.47,15.7
V0046650,2023-11-18,T094,P0045,2,17799.11,35598.21,6.8
V0046651,2023-11-18,T045,P0180,1,677.49,677.49,26.3
V0046652,2023-11-18,T003,P0080,1,20006.94,20006.94,15.1
V0046653,2023-11-18,T073,P0069,1,21843.92,21843.92,6.6
V0046654,2023-11-18,T093,P0165,1,4748.47,4748.47,27.2
V0046655,2023-11-18,T090,P0013,1,7298.65,7298.65,22.8
V0046656,2023-11-18,T057,P0109,1,27035.53,27035.53,13.7
V0046657,2023-11-18,T067,P0099,1,16566.78,16566.78,7.2
V0046658,2023-11-18,T052,P0195,1,1952.9,1952.9,15.2
V0046659,2023-11-18,T097,P0102,1,11230.77,11230.77,7.7
V0046660,2023-11-18,T028,P0037,1,9718.95,9718.95,22.6
V0046661,2023-11-18,T009,P0088,1,24753.1,24753.1,17.7
V0046662,2023-11-18,T064,P0175,2,2298.03,4596.07,20.2
V0046663,2023-11-18,T051,P0075,1,5398.31,5398.31,16.5
V0046664,2023-11-18,T005,P0083,1,21032.8,21032.8,15.1
V0046665,2023-11-18,T096,P0030,1,7395.87,7395.87,5.5
V0046666,2023-11-18,T056,P0104,1,23372.44,23372.44,29.1
V0046667,2023-11-18,T067,P0075,1,5322.22,5322.22,17.7
V0046668,2023-11-18,T061,P0125,1,6102.38,6102.38,26.5
V0046669,2023-11-18,T021,P0176,1,4397.08,4397.08,1.4
V0046670,2023-11-18,T014,P0185,3,1002.24,3006.71,26.7
V0046671,2023-11-18,T076,P0184,1,1830.96,1830.96,2.6
V0046672,2023-11-18,T087,P0149,1,6164.18,6164.18,19.6
V0046673,2023-11-18,T017,P0019,1,19130.65,19130.65,19.0
V0046674,2023-11-18,T009,P0004,1,3975.89,3975.89,21.4
V0046675,2023-11-18,T040,P0093,1,17312.21,17312.21,10.9
V0046676,2023-11-18,T019,P0190,2,2147.92,4295.83,26.0
V0046677,2023-11-18,T011,P0017,1,13354.47,13354.47,21.4
V0046678,2023-11-18,T044,P0180,1,656.52,656.52,28.5
V0046679,2023-11-18,T067,P0057,1,11384.6,11384.6,27.4
V0046680,2023-11-18,T077,P0115,2,25664.16,51328.32,20.5
V0046681,2023-11-18,T010,P0169,1,2187.0,2187.0,12.3
V0046682,2023-11-18,T016,P0122,1,8615.59,8615.59,21.5
V0046683,2023-11-18,T018,P0063,1,4846.06,4846.06,20.3
V0046684,2023-11-18,T006,P0040,1,15657.79,15657.79,27.2
V0046685,2023-11-18,T061,P0152,1,4225.65,4225.65,1.4
V0046686,2023-11-18,T072,P0013,1,8139.86,8139.86,13.9
V0046687,2023-11-18,T040,P0006,2,14772.98,29545.97,19.8
V0046688,2023-11-18,T031,P0100,1,23157.6,23157.6,12.3
V0046689,2023-11-18,T018,P0132,1,5786.0,5786.0,25.8
V0046690,2023-11-18,T018,P0049,1,18025.74,18025.74,3.5
V0046691,2023-11-18,T029,P0050,1,10760.66,10760.66,4.1
V0046692,2023-11-18,T064,P0126,2,4674.34,9348.68,7.2
V0046693,2023-11-18,T079,P0155,3,2841.26,8523.78,9.5
V0046694,2023-11-18,T070,P0082,1,13752.18,13752.18,16.8
V0046695,2023-11-18,T040,P0033,1,4078.24,4078.24,7.3
V0046696,2023-11-18,T100,P0135,1,6492.82,6492.82,23.4
V0046697,2023-11-18,T006,P0153,2,2803.56,5607.12,12.1
V0046698,2023-11-18,T023,P0087,1,15654.14,15654.14,3.2
V0046699,2023-11-18,T063,P0143,3,5624.27,16872.8,29.5
V0046700,2023-11-18,T004,P0004,1,4941.76,4941.76,2.4
V0046701,2023-11-18,T086,P0031,1,3904.32,3904.32,21.9
V0046702,2023-11-18,T028,P0163,1,4317.48,4317.48,26.9
V0046703,2023-11-18,T093,P0010,1,9060.93,9060.93,20.2
V0046704,2023-11-18,T040,P0129,1,3287.15,3287.15,0.2
V0046705,2023-11-18,T024,P0162,1,1692.53,1692.53,23.2
V0046706,2023-11-18,T012,P0012,1,11033.74,11033.74,25.4
V0046707,2023-11-18,T043,P0192,1,4110.85,4110.85,7.1
V0046708,2023-11-18,T037,P0037,1,11266.73,11266.73,10.3
V0046709,2023-11-18,T051,P0173,1,2471.1,2471.1,19.9
V0046710,2023-11-18,T009,P0070,1,17151.02,17151.02,6.4
V0046711,2023-11-18,T075,P0012,1,13141.76,13141.76,11.2
V0046712,2023-11-18,T020,P0006,1,17742.48,17742.48,3.7
V0046713,2023-11-18,T082,P0046,1,4428.03,4428.03,24.0
V0046714,2023-11-18,T062,P0081,1,11581.89,11581.89,23.7
V0046715,2023-11-18,T075,P0145,1,11830.76,11830.76,17.6
V0046716,2023-11-18,T001,P0162,3,1834.02,5502.07,16.7
V0046717,2023-11-18,T056,P0196,1,3476.96,3476.96,3.1
V0046718,2023-11-18,T067,P0039,1,10451.74,10451.74,26.2
V0046719,2023-11-18,T028,P0197,1,4189.62,4189.62,12.2
V0046720,2023-11-18,T033,P0157,1,5422.28,5422.28,5.3
V0046721,2023-11-18,T019,P0031,1,4632.21,4632.21,7.4
V0046722,2023-11-18,T088,P0014,1,12612.51,12612.51,19.7
V0046723,2023-11-18,T098,P0048,1,19540.85,19540.85,16.6
V0046724,2023-11-18,T044,P0031,1,4226.82,4226.82,15.5
V0046725,2023-11-18,T050,P0092,1,13532.42,13532.42,8.4
V0046726,2023-11-18,T047,P0093,1,13711.14,13711.14,29.5
V0046727,2023-11-18,T049,P0106,1,25024.4,25024.4,19.7
V0046728,2023-11-18,T073,P0028,1,18313.01,18313.01,5.6
V0046729,2023-11-18,T097,P0162,1,1588.21,1588.21,27.9
V0046730,2023-11-18,T087,P0142,2,4981.7,9963.4,13.7
V0046731,2023-11-18,T094,P0115,1,29058.74,29058.74,10.0
V0046732,2023-11-18,T023,P0161,2,4038.95,8077.9,25.9
V0046733,2023-11-18,T098,P0110,1,19363.52,19363.52,11.0
V0046734,2023-11-18,T002,P0179,1,3091.67,3091.67,14.3
V0046735,2023-11-18,T027,P0099,2,13457.25,26914.49,24.6
V0046736,2023-11-18,T055,P0194,1,1598.74,1598.74,2.3
V0046737,2023-11-18,T023,P0097,1,6381.66,6381.66,28.9
V0046738,2023-11-18,T054,P0153,1,2556.5,2556.5,19.9
V0046739,2023-11-18,T002,P0044,1,3773.46,3773.46,11.7
V0046740,2023-11-18,T087,P0106,1,28021.24,28021.24,10.1
V0046741,2023-11-18,T012,P0182,1,2279.31,2279.31,23.8
V0046742,2023-11-18,T011,P0030,1,6501.75,6501.75,16.9
V0046743,2023-11-18,T008,P0018,1,9095.47,9095.47,15.9
V0046744,2023-11-18,T030,P0003,1,4441.55,4441.55,9.6
V0046745,2023-11-18,T054,P0077,1,8454.05,8454.05,28.9
V0046746,2023-11-18,T089,P0172,2,5241.52,10483.03,24.0
V0046747,2023-11-18,T070,P0011,1,7869.84,7869.84,10.8
V0046748,2023-11-18,T012,P0051,1,6113.71,6113.71,27.7
V0046749,2023-11-18,T080,P0162,1,1997.72,1997.72,9.3
V0046750,2023-11-18,T031,P0088,1,23017.29,23017.29,23.4
V0046751,2023-11-18,T091,P0183,1,2480.72,2480.72,16.7
V0046752,2023-11-18,T039,P0002,2,14695.64,29391.28,23.5
V0046753,2023-11-18,T006,P0082,1,15448.5,15448.5,6.6
V0046754,2023-11-18,T031,P0153,1,3144.07,3144.07,1.5
V0046755,2023-11-18,T029,P0148,3,5158.36,15475.09,8.4
V0046756,2023-11-18,T054,P0001,1,18496.23,18496.23,4.2
V0046757,2023-11-18,T068,P0067,1,12608.23,12608.23,7.9
V0046758,2023-11-18,T050,P0132,3,6816.78,20450.33,12.6
V0046759,2023-11-18,T022,P0015,2,13096.56,26193.12,25.4
V0046760,2023-11-18,T037,P0099,1,17715.69,17715.69,0.7
V0046761,2023-11-18,T081,P0052,1,14001.65,14001.65,12.2
V0046762,2023-11-18,T016,P0053,1,2468.31,2468.31,21.8
V0046763,2023-11-18,T098,P0170,1,6508.7,6508.7,3.6
V0046764,2023-11-18,T077,P0156,1,4705.06,4705.06,26.1
V0046765,2023-11-18,T030,P0149,2,7657.89,15315.78,0.1
V0046766,2023-11-18,T091,P0082,1,12232.73,12232.73,26.0
V0046767,2023-11-18,T074,P0103,2,29932.62,59865.24,5.9
V0046768,2023-11-18,T030,P0050,2,10607.13,21214.27,5.4
V0046769,2023-11-18,T070,P0053,1,2789.86,2789.86,11.7
V0046770,2023-11-18,T053,P0011,1,6341.54,6341.54,28.1
V0046771,2023-11-18,T022,P0038,1,21158.82,21158.82,5.0
V0046772,2023-11-18,T001,P0093,1,15443.65,15443.65,20.5
V0046773,2023-11-18,T059,P0097,1,7123.49,7123.49,20.6
V0046774,2023-11-18,T085,P0053,1,2589.75,2589.75,18.0
V0046775,2023-11-18,T008,P0094,1,16328.64,16328.64,4.0
V0046776,2023-11-18,T033,P0137,1,10909.65,10909.65,8.5
V0046777,2023-11-18,T100,P0188,1,4168.3,4168.3,15.1
V0046778,2023-11-18,T094,P0152,2,3642.55,7285.1,15.0
V0046779,2023-11-18,T001,P0014,1,13282.16,13282.16,15.4
V0046780,2023-11-18,T040,P0102,1,9036.99,9036.99,25.8
V0046781,2023-11-18,T027,P0012,1,13883.14,13883.14,6.2
V0046782,2023-11-18,T052,P0129,1,3178.31,3178.31,3.5
V0046783,2023-11-18,T039,P0036,2,18965.23,37930.46,4.7
V0046784,2023-11-18,T099,P0036,1,14995.83,14995.83,24.7
V0046785,2023-11-18,T013,P0081,1,11893.29,11893.29,21.6
V0046786,2023-11-18,T011,P0002,1,13538.84,13538.84,29.5
V0046787,2023-11-18,T038,P0031,1,4407.06,4407.06,11.9
V0046788,2023-11-18,T031,P0114,1,20285.21,20285.21,16.8
V0046789,2023-11-18,T018,P0006,1,14528.78,14528.78,21.2
V0046790,2023-11-18,T048,P0008,1,9832.83,9832.83,20.0
V0046791,2023-11-18,T049,P0088,1,21158.11,21158.11,29.6
V0046792,2023-11-18,T033,P0148,1,4429.07,4429.07,21.4
V0046793,2023-11-18,T009,P0085,1,26151.54,26151.54,21.2
V0046794,2023-11-18,T011,P0187,1,3305.53,3305.53,12.1
V0046795,2023-11-18,T067,P0019,1,17822.57,17822.57,24.5
V0046796,2023-11-18,T031,P0034,1,12791.88,12791.88,12.6
V0046797,2023-11-18,T040,P0177,1,2799.9,2799.9,0.9
V0046798,2023-11-18,T066,P0110,1,17829.29,17829.29,18.0
V0046799,2023-11-18,T028,P0159,1,1834.67,1834.67,20.9
V0046800,2023-11-18,T009,P0087,2,12727.21,25454.42,21.3
V0046801,2023-11-18,T054,P0153,1,3137.0,3137.0,1.7
V0046802,2023-11-18,T062,P0052,1,12557.1,12557.1,21.2
V0046803,2023-11-18,T007,P0083,1,24517.79,24517.79,1.0
V0046804,2023-11-18,T089,P0045,1,18838.49,18838.49,1.4
V0046805,2023-11-18,T092,P0065,1,4138.79,4138.79,19.7
V0046806,2023-11-18,T030,P0138,2,11834.0,23668.0,1.6
V0046807,2023-11-19,T034,P0027,1,11158.13,11158.13,14.8
V0046808,2023-11-19,T017,P0062,1,8457.37,8457.37,0.2
V0046809,2023-11-19,T033,P0187,1,3516.37,3516.37,6.5
V0046810,2023-11-19,T037,P0153,1,3048.09,3048.09,4.5
V0046811,2023-11-19,T068,P0124,2,5061.44,10122.89,21.4
V0046812,2023-11-19,T083,P0073,1,12459.51,12459.51,16.5
V0046813,2023-11-19,T063,P0067,2,11230.72,22461.44,17.9
V0046814,2023-11-19,T053,P0074,1,3672.56,3672.56,10.5
V0046815,2023-11-19,T073,P0052,1,11696.19,11696.19,26.6
V0046816,2023-11-19,T054,P0039,1,9985.52,9985.52,29.5
V0046817,2023-11-19,T094,P0089,1,13502.03,13502.03,10.8
V0046818,2023-11-19,T078,P0179,1,3589.0,3589.0,0.5
V0046819,2023-11-19,T063,P0105,1,10312.12,10312.12,16.2
V0046820,2023-11-19,T025,P0017,2,14483.92,28967.85,14.7
V0046821,2023-11-19,T087,P0094,2,15127.92,30255.84,11.0
V0046822,2023-11-19,T068,P0089,1,11292.87,11292.87,25.4
V0046823,2023-11-19,T071,P0151,1,3660.23,3660.23,29.2
V0046824,2023-11-19,T073,P0076,1,3458.15,3458.15,23.3
V0046825,2023-11-19,T011,P0020,1,15702.18,15702.18,7.5
V0046826,2023-11-19,T042,P0122,1,9850.06,9850.06,10.3
V0046827,2023-11-19,T071,P0028,1,18895.59,18895.59,2.5
V0046828,2023-11-19,T038,P0085,3,31701.26,95103.78,4.5
V0046829,2023-11-19,T037,P0154,1,2644.34,2644.34,27.0
V0046830,2023-11-19,T065,P0004,1,3716.17,3716.17,26.6
V0046831,2023-11-19,T024,P0117,1,21625.81,21625.81,18.5
V0046832,2023-11-19,T007,P0083,1,23261.61,23261.61,6.1
V0046833,2023-11-19,T011,P0117,1,21400.84,21400.84,19.4
V0046834,2023-11-19,T068,P0045,2,14250.96,28501.92,25.4
V0046835,2023-11-19,T011,P0156,1,6136.69,6136.69,3.6
V0046836,2023-11-19,T028,P0013,1,7653.41,7653.41,19.0
V0046837,2023-11-19,T086,P0200,1,1806.43,1806.43,28.5
V0046838,2023-11-19,T028,P0091,1,15415.15,15415.15,10.7
V0046839,2023-11-19,T009,P0123,1,8064.0,8064.0,18.0
V0046840,2023-11-19,T046,P0018,1,8176.3,8176.3,24.4
V0046841,2023-11-19,T046,P0025,1,5647.31,5647.31,26.1
V0046842,2023-11-19,T098,P0142,1,5005.72,5005.72,13.3
V0046843,2023-11-19,T053,P0114,1,22059.67,22059.67,9.5
V0046844,2023-11-19,T099,P0095,1,24678.72,24678.72,11.9
V0046845,2023-11-19,T022,P0023,1,16547.32,16547.32,23.2
V0046846,2023-11-19,T020,P0156,1,5204.77,5204.77,18.3
V0046847,2023-11-19,T084,P0191,1,2371.85,2371.85,20.7
V0046848,2023-11-19,T011,P0163,1,5453.94,5453.94,7.6
V0046849,2023-11-19,T077,P0142,1,4394.13,4394.13,23.9
V0046850,2023-11-19,T043,P0154,1,2786.41,2786.41,23.1
V0046851,2023-11-19,T097,P0109,1,29004.77,29004.77,7.4
V0046852,2023-11-19,T055,P0051,1,8122.28,8122.28,3.9
V0046853,2023-11-19,T093,P0062,1,6147.92,6147.92,27.4
V0046854,2023-11-19,T014,P0197,1,4756.07,4756.07,0.3
V0046855,2023-11-19,T033,P0035,1,13787.18,13787.18,26.9
V0046856,2023-11-19,T003,P0024,1,17695.43,17695.43,14.6
V0046857,2023-11-19,T013,P0030,1,7354.4,7354.4,6.0
V0046858,2023-11-19,T098,P0119,2,18930.71,37861.42,26.9
V0046859,2023-11-19,T069,P0168,1,1903.2,1903.2,12.9
V0046860,2023-11-19,T032,P0007,1,13734.63,13734.63,14.0
V0046861,2023-11-19,T036,P0120,2,14591.94,29183.87,10.8
V0046862,2023-11-19,T047,P0036,1,17996.54,17996.54,9.6
V0046863,2023-11-19,T009,P0026,1,5613.19,5613.19,26.9
V0046864,2023-11-19,T098,P0149,1,6271.21,6271.21,18.2
V0046865,2023-11-19,T051,P0195,1,2203.65,2203.65,4.3
V0046866,2023-11-19,T052,P0073,1,13728.11,13728.11,8.0
V0046867,2023-11-19,T100,P0055,2,10279.72,20559.44,28.2
V0046868,2023-11-19,T074,P0185,1,1132.61,1132.61,17.1
V0046869,2023-11-19,T028,P0034,1,13261.0,13261.0,9.4
V0046870,2023-11-19,T083,P0192,1,3509.81,3509.81,20.7
V0046871,2023-11-19,T063,P0141,1,9733.12,9733.12,29.0
V0046872,2023-11-19,T031,P0038,1,21716.03,21716.03,2.5
V0046873,2023-11-19,T033,P0081,1,12309.14,12309.14,18.9
V0046874,2023-11-19,T089,P0098,1,10951.62,10951.62,8.7
V0046875,2023-11-19,T084,P0159,1,2046.92,2046.92,11.8
V0046876,2023-11-19,T034,P0170,1,6046.78,6046.78,10.5
V0046877,2023-11-19,T015,P0075,1,6356.21,6356.21,1.7
V0046878,2023-11-19,T067,P0050,1,10416.53,10416.53,7.1
V0046879,2023-11-19,T063,P0141,1,12190.02,12190.02,11.1
V0046880,2023-11-19,T015,P0194,1,1358.25,1358.25,17.0
V0046881,2023-11-19,T070,P0110,2,17131.19,34262.38,21.3
V0046882,2023-11-19,T004,P0064,1,6356.36,6356.36,25.2
V0046883,2023-11-19,T074,P0190,1,2307.7,2307.7,20.5
V0046884,2023-11-19,T066,P0152,3,3828.72,11486.16,10.7
V0046885,2023-11-19,T083,P0056,1,7331.72,7331.72,4.9
V0046886,2023-11-19,T063,P0081,1,13827.98,13827.98,8.9
V0046887,2023-11-19,T028,P0197,1,3630.05,3630.05,23.9
V0046888,2023-11-19,T058,P0102,2,11788.41,23576.82,3.2
V0046889,2023-11-19,T070,P0005,1,2619.66,2619.66,26.9
V0046890,2023-11-19,T044,P0104,1,23440.92,23440.92,28.9
V0046891,2023-11-19,T033,P0096,1,7111.93,7111.93,13.9
V0046892,2023-11-19,T033,P0114,1,22197.01,22197.01,8.9
V0046893,2023-11-19,T015,P0135,1,6676.72,6676.72,21.2
V0046894,2023-11-19,T034,P0072,2,5782.97,11565.95,25.8
V0046895,2023-11-19,T055,P0018,2,10649.31,21298.63,1.5
V0046896,2023-11-19,T068,P0042,2,19806.78,39613.55,14.7
V0046897,2023-11-19,T009,P0050,1,8255.77,8255.77,26.4
V0046898,2023-11-19,T009,P0058,1,6334.79,6334.79,11.9
V0046899,2023-11-19,T055,P0106,1,26633.14,26633.14,14.6
V0046900,2023-11-19,T046,P0063,1,4404.89,4404.89,27.6
V0046901,2023-11-19,T056,P0092,1,14515.99,14515.99,1.8
V0046902,2023-11-19,T049,P0098,1,9758.07,9758.07,18.7
V0046903,2023-11-19,T026,P0032,2,13361.82,26723.63,20.5
V0046904,2023-11-19,T033,P0062,1,7328.61,7328.61,13.5
V0046905,2023-11-19,T073,P0132,1,6131.46,6131.46,21.3
V0046906,2023-11-19,T057,P0061,1,3626.43,3626.43,16.3
V0046907,2023-11-19,T056,P0022,1,16441.69,16441.69,9.4
V0046908,2023-11-19,T001,P0111,1,8652.87,8652.87,22.1
V0046909,2023-11-19,T084,P0191,1,2204.42,2204.42,26.3
V0046910,2023-11-19,T066,P0137,1,8836.98,8836.98,25.9
V0046911,2023-11-19,T024,P0151,3,4281.68,12845.04,17.2
V0046912,2023-11-19,T042,P0002,1,16576.65,16576.65,13.7
V0046913,2023-11-19,T095,P0130,3,11597.05,34791.16,12.1
V0046914,2023-11-19,T027,P0023,1,20977.22,20977.22,2.6
V0046915,2023-11-19,T019,P0097,1,8788.68,8788.68,2.1
V0046916,2023-11-19,T067,P0098,1,11899.22,11899.22,0.8
V0046917,2023-11-19,T070,P0014,1,13145.33,13145.33,16.3
V0046918,2023-11-19,T055,P0149,1,5843.36,5843.36,23.8
V0046919,2023-11-19,T031,P0142,1,4373.74,4373.74,24.3
V0046920,2023-11-19,T049,P0162,1,1888.69,1888.69,14.3
